,state,statenum,legyear,percent5,Rperc,marginshift,rmarginshift,minwage,standmin,marginshift.10,rmarginshift.10,tax,standtax,standtaxlag1,indtax,taxdrop,labor,gverif,policy,landuse,occ,ocourts2,Frtp,frps,frent,findex,knpindex,kpacs,nlabel,nprice,nunfair,banstate,bancorp,bancorpunion,deepsouth,postcit
116,AZ,29,1981,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
117,AZ,29,1982,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
118,AZ,29,1983,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
119,AZ,29,1984,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
120,AZ,29,1985,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
121,AZ,29,1986,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
122,AZ,29,1987,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
123,AZ,29,1988,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
124,AZ,29,1989,NA,NA,NA,NA,3.35,0.963768116,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
125,AZ,29,1990,9.166666667,56.66666667,0.048460207,-0.048460207,3.8,0.898550725,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
126,AZ,29,1991,14.16666667,49.16666667,0.042671691,0.01691667,4.25,0.833333333,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
127,AZ,29,1992,14.16666667,49.16666667,0.042671691,0.01691667,4.25,0.833333333,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
128,AZ,29,1993,13.33333333,59.16666667,0.074651916,-0.074651916,4.25,0.833333333,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
129,AZ,29,1994,13.33333333,59.16666667,0.074651916,-0.074651916,4.25,0.833333333,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
130,AZ,29,1995,8.333333335,63.33333333,0.269825727,-0.269825727,4.25,0.833333333,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
131,AZ,29,1996,8.333333335,63.33333333,0.269825727,-0.269825727,4.25,0.833333333,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
132,AZ,29,1997,10,61.66666667,0.171138177,-0.171138177,4.75,0.760869565,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
133,AZ,29,1998,10,61.66666667,0.171138177,-0.171138177,5.15,0.702898551,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
134,AZ,29,1999,5.833333335,60,0.151139192,-0.151139192,5.15,0.702898551,0.050914699,-0.050914699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
135,AZ,29,2000,5.833333335,60,0.151139192,-0.151139192,5.15,0.702898551,0.050914699,-0.050914699,-8,0.333333333,NA,5.04,0,0.820371629,0,0.733426602,0.505387158,0.583333333,1.256344,0,0,0,0,2,1,0,0,0,1,0,1,0,0
136,AZ,29,2001,15,53.33333334,0.058474003,0.019463423,5.15,0.702898551,0.050914699,-0.050914699,-8,0.333333333,0.333333333,5.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
137,AZ,29,2002,15,53.33333334,0.058474003,0.019463423,5.15,0.702898551,0.050914699,-0.050914699,-6.97,0.419166667,0.333333333,5.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
138,AZ,29,2003,9.166666665,60.83333334,0.118388188,-0.118388188,5.15,0.702898551,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,5.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
139,AZ,29,2004,9.166666665,60.83333334,0.118388188,-0.118388188,5.15,0.702898551,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,5.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
140,AZ,29,2005,9.166666665,61.66666667,0.134014016,-0.134014016,5.15,0.702898551,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,5.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
141,AZ,29,2006,9.166666665,61.66666667,0.134014016,-0.134014016,5.15,0.702898551,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,5.04,0,0.820371629,0,0.94772317,0.883216412,0.833333333,1.535313,2,-1.25,0,2.5,2,1,0,0,0,1,0,1,0,0
142,AZ,29,2007,15,55.83333334,0.055578225,-0.055578225,6.75,0.471014493,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,4.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
143,AZ,29,2008,15,55.83333334,0.055578225,-0.055578225,6.9,0.449275362,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,4.54,0,0.820371629,-1,0.956686492,0.914816677,0.833333333,1.461401,2,-1.75,0,3.125,2,1,0,0,0,1,0,1,0,0
144,AZ,29,2009,19.16666667,59.16666667,0.050914699,-0.050914699,7.25,0.398550725,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,4.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
145,AZ,29,2010,19.16666667,59.16666667,0.050914699,-0.050914699,7.25,0.398550725,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,4.54,0,0.81257132,-1,0.956698308,0.663388483,0.833333333,1.462717,2,-2.5,0,3.125,2,1,0,0,0,1,0,1,0,1
146,AZ,29,2011,8.333333335,68.33333334,0.122762053,-0.122762053,7.35,0.384057971,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,4.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
147,AZ,29,2012,8.333333335,68.33333334,0.122762053,-0.122762053,7.65,0.34057971,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,4.54,0,0.780578727,-1,0.957690157,0.657892784,0.833333333,1.573192,2,-3.5,0,3.125,2,1,0,0,0,1,0,1,0,1
148,AZ,29,2013,14.16666667,58.33333334,0.074256779,-0.074256779,7.8,0.31884058,0.050914699,-0.050914699,-6.97,0.419166667,0.419166667,4.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
149,AZ,29,2014,14.16666667,58.33333334,0.074256779,-0.074256779,7.9,0.304347826,0.050914699,-0.050914699,-6.5,0.458333333,0.419166667,4.54,0,0.764432166,-1,1,0.652397086,0.833333333,1.653566,2,-4.5,0,3.125,2,1,0,0,0,1,0,1,0,1
150,AZ,29,2015,14.16666667,58.33333334,0.085555134,-0.085555134,8.05,0.282608696,0.050914699,-0.050914699,-6,0.5,0.458333333,4.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
151,AZ,29,2016,NA,NA,NA,NA,8.05,0.282608696,0.050914699,-0.050914699,-5.5,0.541666667,0.5,4.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
152,AZ,29,2017,NA,NA,NA,NA,NA,NA,NA,NA,-4.9,0.591666667,0.541666667,4.54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
153,CA,3,1980,NA,NA,NA,NA,3.1,1,0.319657842,0.319657842,NA,NA,0.591666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
154,CA,3,1981,NA,NA,NA,NA,3.35,0.963768116,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
155,CA,3,1982,NA,NA,NA,NA,3.35,0.963768116,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
156,CA,3,1983,NA,NA,NA,NA,3.35,0.963768116,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
157,CA,3,1984,NA,NA,NA,NA,3.35,0.963768116,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
158,CA,3,1985,NA,NA,NA,NA,3.35,0.963768116,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
159,CA,3,1986,NA,NA,NA,NA,3.35,0.963768116,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
160,CA,3,1987,NA,NA,NA,NA,3.35,0.963768116,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
161,CA,3,1988,NA,NA,NA,NA,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
162,CA,3,1989,NA,NA,NA,NA,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
163,CA,3,1990,6.25,39.375,0.18585125,0.18585125,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
164,CA,3,1991,6.25,37.5,0.157247621,0.157247621,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
165,CA,3,1992,6.25,37.5,0.157247621,0.157247621,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
166,CA,3,1993,7.5,38.75,0.139794992,0.139794992,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
167,CA,3,1994,7.5,38.75,0.139794992,0.139794992,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
168,CA,3,1995,9.375,46.875,0.039619409,0.034568006,4.25,0.833333333,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
169,CA,3,1996,9.375,46.875,0.039619409,0.034568006,4.75,0.760869565,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
170,CA,3,1997,13.125,43.125,0.043415211,0.043415211,5.15,0.702898551,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
171,CA,3,1998,13.125,43.125,0.043415211,0.043415211,5.75,0.615942029,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
172,CA,3,1999,6.875,38.75,0.159856812,0.159856812,5.75,0.615942029,0.319657842,0.319657842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
173,CA,3,2000,6.875,38.75,0.159856812,0.159856812,6.25,0.543478261,0.319657842,0.319657842,-8.84,0.263333333,NA,9.3,0,0.233836917,0,0.264220457,0.175645264,0.416666667,-0.5654784,0,0,-1,0,0,1,-1,-1,-1,0,0,0,0,0
174,CA,3,2001,5,36.25,0.231300727,0.231300727,6.25,0.543478261,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
175,CA,3,2002,5,36.25,0.231300727,0.231300727,6.75,0.471014493,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
176,CA,3,2003,5.625,38.75,0.222312458,0.222312458,6.75,0.471014493,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
177,CA,3,2004,5.625,38.75,0.222312458,0.222312458,6.75,0.471014493,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
178,CA,3,2005,3.75,38.75,0.235596772,0.235596772,6.75,0.471014493,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
179,CA,3,2006,3.75,38.75,0.235596772,0.235596772,6.75,0.471014493,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,10.3,0,0,0,0.282890172,0.189384509,0.25,-0.2016282,0,-7.5,-1,1,0,1,-1,-1,-1,0,0,0,0,0
180,CA,3,2007,3.75,38.75,0.262918465,0.262918465,7.5,0.362318841,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
181,CA,3,2008,3.75,38.75,0.262918465,0.262918465,8,0.289855072,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,10.3,0,0.056285206,0,0.285053218,0.203123755,0.25,-0.3896109,0,-7.5,-1,1.25,0,1,-1,-1,-1,0,0,0,0,0
182,CA,3,2009,6.25,36.875,0.319657842,0.319657842,8,0.289855072,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,10.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
183,CA,3,2010,6.25,36.875,0.319657842,0.319657842,8,0.289855072,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,10.55,0,0.054850984,0,0.356817475,0.203123755,0.416666667,-0.116665,0,-7.5,-1,1.25,0,1,-1,-1,-1,0,0,0,0,1
184,CA,3,2011,3.125,36.25,0.255469937,0.255469937,8,0.289855072,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
185,CA,3,2012,3.125,36.25,0.255469937,0.255469937,8,0.289855072,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,10.3,0,0.060024247,0,0.359257732,0.203123755,0.416666667,0.1551378,0,-7.5,-1,1.25,0,1,-1,-1,-1,0,0,0,0,1
186,CA,3,2013,9.375,29.375,0.195306449,0.195306449,8,0.289855072,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,13.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
187,CA,3,2014,9.375,29.375,0.195306449,0.195306449,9,0.144927536,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,13.3,0,0.009318528,0,0.430420501,0.230602246,0.416666667,0.3610883,0,-2.5,-1,1.25,0,1,-1,-1,-1,0,0,0,0,1
188,CA,3,2015,6.25,35.625,0.127899359,0.127899359,9,0.144927536,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,13.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
189,CA,3,2016,NA,NA,NA,NA,10,0,0.319657842,0.319657842,-8.84,0.263333333,0.263333333,13.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
190,CA,3,2017,NA,NA,NA,NA,NA,NA,NA,NA,-8.84,0.263333333,0.263333333,13.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
191,CO,30,1980,NA,NA,NA,NA,3.1,1,0.114791085,0.114791085,NA,NA,0.263333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
192,CO,30,1981,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
193,CO,30,1982,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
194,CO,30,1983,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
195,CO,30,1984,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
196,CO,30,1985,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
197,CO,30,1986,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
198,CO,30,1987,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
199,CO,30,1988,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
200,CO,30,1989,NA,NA,NA,NA,3.35,0.963768116,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
201,CO,30,1990,11.0989011,64.28571429,0.159814121,-0.159814121,3.8,0.898550725,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
202,CO,30,1991,6.813186814,62.85714286,0.130997926,-0.130997926,4.25,0.833333333,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
203,CO,30,1992,6.813186814,62.85714286,0.130997926,-0.130997926,4.25,0.833333333,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
204,CO,30,1993,8.241758242,53.2967033,0.033590687,-0.033590687,4.25,0.833333333,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
205,CO,30,1994,8.241758242,53.2967033,0.033590687,-0.033590687,4.25,0.833333333,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
206,CO,30,1995,10.98901099,58.68131869,0.114595343,-0.114595343,4.25,0.833333333,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
207,CO,30,1996,10.98901099,58.68131869,0.114595343,-0.114595343,4.75,0.760869565,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
208,CO,30,1997,13.84615385,60.10989011,0.148464305,-0.148464305,5.15,0.702898551,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
209,CO,30,1998,13.84615385,60.10989011,0.148464305,-0.148464305,5.15,0.702898551,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
210,CO,30,1999,13.95604396,59.34065934,0.101315359,-0.101315359,5.15,0.702898551,0.114791085,0.114791085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
211,CO,30,2000,13.95604396,59.34065934,0.101315359,-0.101315359,5.15,0.702898551,0.114791085,0.114791085,-4.75,0.604166667,NA,5,0,0.461114886,0,0.509931875,0.464169421,0.708333333,1.96873,0,0,0,0,0.5,1,0,-0.5,-1,1,0,1,0,0
212,CO,30,2001,14.06593407,54.94505495,0.027019364,-0.027019364,5.15,0.702898551,0.114791085,0.114791085,-4.63,0.614166667,0.604166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
213,CO,30,2002,14.06593407,54.94505495,0.027019364,-0.027019364,5.15,0.702898551,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
214,CO,30,2003,18.57142857,54.17582418,0.025966184,-0.025966184,5.15,0.702898551,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
215,CO,30,2004,18.57142857,54.17582418,0.025966184,-0.025966184,5.15,0.702898551,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
216,CO,30,2005,12.52747253,47.36263736,0.029769605,0.004900046,5.15,0.702898551,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
217,CO,30,2006,12.52747253,47.36263736,0.029769605,0.004900046,5.15,0.702898551,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,0.481622789,0,0.610019243,0.565839839,0.708333333,1.965113,0,-1.5,0,2,0.5,1,0,-0.5,-1,1,0,1,0,0
218,CO,30,2007,8.131868132,41.42857143,0.100467625,0.100467625,6.85,0.456521739,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
219,CO,30,2008,8.131868132,41.42857143,0.100467625,0.100467625,7.02,0.431884058,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,0.498545225,0,0.610132438,0.557596292,0.875,1.977721,0,-3,0,2,0.5,1,0,-0.5,-1,1,0,1,0,0
220,CO,30,2009,7.362637363,40.76923077,0.114791085,0.114791085,7.28,0.394202899,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
221,CO,30,2010,7.362637363,40.76923077,0.114791085,0.114791085,7.25,0.398550725,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,0.493386878,0,0.662221607,0.532865649,1,1.98929,0,-7.5,0,2,2,1,0,-0.5,-1,1,0,1,0,1
222,CO,30,2011,14.72527473,46.81318682,0.009684026,0.002157712,7.36,0.382608696,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
223,CO,30,2012,14.72527473,46.81318682,0.009684026,0.002157712,7.64,0.342028986,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,0.470055481,0,0.661655865,0.532865649,1,1.926276,0,-7.5,0,2,2,1,0,-0.5,-1,1,0,1,0,1
224,CO,30,2013,10.10989011,44.3956044,0.046241199,0.046241199,7.78,0.32173913,0.114791085,0.114791085,-4.63,0.614166667,0.614166667,4.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
